FIPS,VEG_ACRESPTH07,FRESHVEG_ACRESPTH07,ORCHARD_ACRESPTH07,BERRY_ACRESPTH07,PC_DIRSALES07,AGRITRSM_RCT07,GHVEG_SQFTPTH07
30035,2.77,2.770497941,0,,9.15,,
30037,,,0,0,,,0
30039,0,0,0,0,1.06,35000,0
30041,0.97,0.970167354,0,0,10.64,,0
30043,,,,,4.06,121000,0
30045,,,0,0,95.1,,0
30047,84.63,85.50688539,37.2202256,0.711667793,18.52,532000,
30049,0.22,0.216194642,0,,2.4,677000,
30051,12.8,12.78488049,0,0,61.21,,
30053,,,1.013874066,0,3.34,,
30055,,,0,0,,,0
30057,109.52,109.8767105,,0,5.54,776000,
30059,,,0,0,,354000,0
30061,0,0,0,0,3.1,,0
30063,0.47,0.472362094,0.207839321,0.037788968,2.57,,
30065,,,0,0,16.55,138000,0
30067,0.75,0.748736507,,,5.6,2684000,
30069,0,0,0,0,,46000,0
30071,0,0,0,0,8.39,59000,0
30073,5.24,5.217976772,0,0,25.67,10000,0
30075,0,0,0,0,,226000,0
30077,,,0,0,6.18,,0
30079,,,0,0,11.51,118000,0
30081,1.71,1.712286274,6.055041318,0.099262972,14.28,394000,188.3514902
30083,41,,,0,1.2,64000,0
30085,0,0,0,0,0.59,,0
30087,0,0,,0,10.48,298000,0
30089,2.82,2.816133721,1.907703488,0.817587209,15.26,,
30091,,,0,0,9.81,6000,0
30093,0,0,0,0,0.37,,0
30095,,,,0,8.11,141000,0
30097,,,0,0,42.17,1070000,
30099,5.66,5.518584645,0,,17.65,644000,0
30101,,,0,,14.72,36000,0
30103,0,0,0,0,,27000,0
30105,,,0,0,5.81,267000,0
30107,8.07,8,0,0,,,0
30109,,,,0,17.94,140000,0
30111,1.11,1.106771298,0.02142138,0.00714046,1.14,,197.6764943
30113,,,,,,,
31001,0.03,0.030420102,,0,1.95,,
31003,0.44,0.449101796,,0,2.37,,0
31005,0,0,0,0,,,0
31007,0,0,0,0,,,0
31009,0,0,0,0,,,0
31011,,,,0,0.73,,0
31013,371.06,,1.358695652,,4.28,46000,0
31015,0,0,0,0,15.17,,0
31017,,,0,0,1.56,,0
31019,0.47,,0.757457616,,6.34,,
31021,0.43,,1.713062099,0.142755175,4.68,49000,0
31023,3.46,3.454848701,6.314033834,,13.72,,
31025,2.04,2.037617555,5.015673981,0.117554859,2.39,,0
31027,0.7,0.703317313,6.447075372,,5.28,,0
31029,720.9,377.8139409,,0,11.64,,0
31031,,,4.583921016,,6.33,274000,0
31033,18.11,18.19652244,,0,7.74,,0
31035,3.16,,,0,1.42,,0
31037,,,,,2.93,0,0
31039,,,,0,4.29,,0
31041,0.55,0.554426169,0.462021807,0,13.29,,0
31043,1.48,1.473984179,,,1.73,,
31045,,,3.98996808,,3.63,27000,0
31047,0.29,,1.291468238,0,1.22,,0
31049,0,0,0,0,,,0
31051,,,,0,3.7,,0
31053,0.64,0.641436818,0.111554229,0,2.2,,
31055,0.53,0.532886111,0.012065346,,0.93,,
31057,1691.05,,0,0,5.44,,0
31059,0,0,,0,1.49,,0
31061,,,,0,1.59,7000,0
31063,0,0,0,0,3.39,,0
31065,,,0,0,6.59,,0
31067,0.35,,1.040267002,0,3.76,,0
31069,0,0,,0,,,0
31071,0,0,,0,20.42,,0
31073,0,0,,0,3.04,,0
31075,0,0,0,0,,,0
31077,,,0,0,16.44,,7929.704243
31079,,,0,0,1.1,,0
31081,0.54,0.53711462,0.429691696,,17.67,,0
31083,,,,,4.13,,0
31085,,,,0,3.07,,
31087,,,0,0,7.41,21000,0
31089,,,,,21.34,9000,0
31091,0,0,0,0,,0,0
31093,24.33,24.76396843,5.726667698,0,14.14,,0
31095,0,0,,0,4.93,,0
31097,,,,,2.69,,0
31099,,,1.064962726,0,1.52,,0
31101,109.21,,1.25,,2.37,,0
31103,0,0,0,0,,,0
31105,0,0,,0,3.62,6000,
31107,0.35,0.347544022,,0,6.13,,0
31109,0.33,,1.038883401,,1.58,,
31111,,,0,0,3.87,27000,0
31113,0,0,0,0,,0,0
31115,,,0,0,,,0
31117,0,0,0,0,41.67,,0
31119,8.84,8.81121747,,,3.32,,0
31121,,,,0,5.87,,
31123,,,,0,15.94,57000,0
31125,0,0,,0,6.47,,0
31127,0.43,,8.207343413,,3.13,,
31129,,,,0,3.1,22000,
31131,0.96,0.966370313,9.277155006,,33.92,,
31133,,,,0,18.23,,0
31135,0,0,0,0,9.89,,0
31137,,0.985329538,0.656886359,0,2.95,,0
31139,,,,,5.65,,0
31141,,,0.188649583,0,10.5,,
31143,,0,0,0,8.67,,0
31145,0.56,,,0,3.73,,0
31147,,,0.722978672,,4.44,,0
31149,0,0,0,0,5.94,,0
31151,0.51,0.506475653,,0,4.49,,0
31153,0.75,0.752141895,0.430772176,0.123077765,1.31,,
31155,7.21,,2.532525574,0.099314728,6.86,,0
31157,0.19,0.192360539,0.357241,0.054960154,0.96,5000,0
31159,,,0.910415149,0,3.27,,0
31161,,,9.07071455,,7.37,68000,1147.723066
31163,,,,,3.01,,0
31165,,,,0,24.54,12000,0
31167,2.66,,,,6.27,,0
31169,,,,0,9.28,,0
31171,0,0,0,0,13.33,,0
31173,0,0,0,0,0.14,,0
31175,,,0,0,2.34,,0
31177,3.26,,1.511411154,,10.09,,
31179,,,,0,2.04,,0
31181,0.83,0.839395635,,0,8.05,,0
31183,0,0,0,0,0,30000,0
31185,,,0.351567993,0.281254395,13.39,,
32001,2.78,,1.576840658,,26.31,,0
32003,0.02,0.02175527,0.044054421,0,0.01,,0
32005,,,0.371381759,0,0.57,,
32007,,,,0,2.71,55000,0
32009,,,,0,,0,0
32011,0,0,0,0,,,0
32013,,,0.170290061,0,3.26,0,0
32015,0.59,,0,0,4.33,,0
32017,,,,0,3.81,,0
32019,,,0.401491253,,1.03,,
32021,0,0,0,0,0,,0
32023,0,0,4.311616402,0,0.5,,0
32027,0,0,0,0,,,0
32029,,,0,0,0,0,0
32031,,,0.044298424,0,0.16,,
32033,0,0,0,0,0.22,,0
32510,,,0,,,0,
33001,2.28,2.277680371,1.228964229,3.49025841,15.79,180000,
33003,3.13,3.091254673,0.605718821,0.396850262,20,151000,910.9593333
33005,3.52,,1.187939828,1.252501775,17.53,,206.9856027
33007,1.21,1.206795185,0.680756258,0.371321595,11.84,,175.1400192
33009,2.5,,2.27875615,0.420693443,13.44,254000,257.4410153
33011,2.74,,1.154616853,0.220991183,9.24,,47.8731461
33013,2.82,2.786302697,2.476713509,0.605717978,12.59,,227.3730684
33015,1.93,,2.977062475,0.262681983,12.45,,51.99082634
33017,2.58,2.56353555,1.040156597,1.506998534,9.81,,398.5683514
33019,4.65,4.631037306,0.654894164,1.333177406,18.41,,
34001,19.89,19.4002482,1.466965493,25.905277,10.97,,
34003,0.15,0.153557105,,,0.52,,
34005,9.66,7.481279996,1.08443831,11.0057045,2.06,,
34007,3.59,3.591861025,0.722622928,1.031766427,2.6,,0
34009,3.56,3.54705274,1.344364012,0.268872802,4.4,,0
34011,63.36,58.5256303,9.163331231,0.611317744,8.49,,785.0606813
34013,0.03,0.026003102,,,,,0
34015,34.7,31.1302682,15.72069805,0.227228235,10.53,337000,
34017,0,0,0,0,0,0,0
34019,7.27,7.226871312,4.442559099,0.478192125,25.7,1184000,
34021,1.72,,0.448539083,0.099063847,8.93,,32.00862956
34023,1.79,1.796545401,0.144903376,0.030775938,2.19,784000,
34025,3.65,,0.647389538,0.163797353,3.21,1297000,88.78128529
34027,1.89,1.894594639,0.352147482,0.146213282,6.4,2274000,
34029,1.47,1.467662791,0.249325848,0.385482516,0.71,,
34031,0.21,0.215576091,0.026690373,0.008212423,0.74,196000,0
34033,178.82,95.73968264,,0.575923372,17.8,,454.6763462
34035,0.4,0.405306396,0.383482205,0.04053064,2.05,250000,
34037,4.56,,2.209296191,0.369315184,10.12,1555000,154.9804791
34039,0.05,0.051949251,0,,,0,0
34041,22.65,22.61040808,4.522081616,0.638197002,17.83,1267000,167.0435068
35001,0.45,,0.542281239,0.00636107,2.22,,18.09406433
35003,0,0,4.337767496,0,34.27,,0
35005,,,56.52821605,0,20.53,353000,0
35006,,,0.624793267,0,3.34,19000,0
35007,0,0,,0,15.25,,0
35009,63.95,,2.128225592,0,,,0
35011,,,4.275788348,0,12.09,36000,0
35013,51.09,29.66120935,138.9369592,,6.37,285000,0
35015,13.85,3.160605588,71.40627439,0,3.1,33000,0
35017,0.44,0.43492807,2.576112412,,3.37,125000,0
35019,1.59,1.588021779,4.764065336,,0.91,,0
35021,0,0,0,0,,,0
35023,150.01,17.14855434,37.0887338,0,,,0
35025,,,9.110988404,0,0.53,15000,0
35027,,,13.48886329,,7.15,640000,
35028,0,0,0,0,0,0,0
35029,240.59,122.9104478,61.15671642,0,4.7,,0
35031,19.26,19.22774289,0.286127126,0,,233000,0
35033,1.39,1.38778747,7.731958763,,25.33,113000,0
35035,0.29,0.284333239,46.78861403,,9.93,,
35037,,,3.005342832,0,14.53,,
35039,,7.087154838,20.42768159,0.147138163,24.79,2661000,337.1425769
35041,39.21,,12.02478471,0,8.94,,0
35043,,2.868685497,2.087859859,0.067897882,2.54,72000,8.656979902
35045,78.17,,2.1915299,0.016354701,2.28,,0
35047,0.49,0.491124676,1.297972357,,2.9,,
35049,,,1.290376581,0.04882506,2.62,,50.22006152
35051,87.33,29.65218785,59.1440936,0,9.14,482000,
35053,7.91,6.776859504,1.763085399,,13.49,48000,
35055,2.7,2.46726134,1.897893338,0.031631556,9.65,,699.0573796
35057,,,5.006937323,,21.84,465000,
35059,,,,0,47.85,104000,
35061,1.63,,1.301445584,,3.84,,0
36001,2.51,2.497937944,0.539822831,0.067058737,2.91,,20.45291471
36003,1.74,1.423256003,1.077608117,0.569302401,6.52,,0
36005,0,0,0,0,0,0,0
36007,1.23,1.174491481,0.235924053,0.51800716,3.46,,0
36009,8.84,,8.261373407,1.557574172,12.58,25000,
36011,72.62,39.05819947,3.84076465,1.251063404,16.57,,116.3488966
36013,22.92,,168.2660021,0.83573358,12.21,211000,
36015,2.6,,1.135615163,0.102205365,10.42,,
36017,7.59,,1.545020731,3.500743175,20.2,21000,
36019,6.23,6.132046662,38.36804495,0.488609296,14.36,14000,
36021,15.67,15.23665789,43.01265172,1.477104874,66.93,,435.1037185
36023,4.83,4.325957817,0.22768199,2.545898619,14.75,16000,
36025,4.08,4.018406896,0.972195217,1.857973081,24.93,,
36027,6.85,6.812535339,2.683206826,0.383804808,9.5,32000,138.2519747
36029,5.03,2.888842094,2.224210997,0.220446948,1.87,60000,
36031,6.38,,,0.396238377,8.79,20000,372.1470837
36033,22.97,22.91906026,0.812170675,0.990452042,8.36,,
36035,2.04,,1.216522923,1.180208806,7.35,7000,127.0994099
36037,468.24,172.8709228,0.756546708,0.498633058,9.2,,
36039,23.36,,1.342281879,0.874516982,40.77,,
36041,5.94,,4.784688995,,5.54,0,
36043,17.86,,0.480515112,1.057133247,13,104000,
36045,2.8,1.805742771,0.661257916,0.347584289,4.33,309000,
36047,0,0,0,0,,0,0
36049,13.22,,0.455892409,0.835802751,26.86,,0
36051,118.93,11.89740665,0.982209337,0.697051788,10.15,,
36053,10.96,7.009379149,0.985024768,0.413995917,9.89,302000,
36055,18.56,6.239828969,2.386984366,0.261418586,3.61,617000,102.9250139
36057,15.6,15.57420895,0.246883101,0.432045426,8.12,,0
36059,,,0.028823534,,,,
36061,0,0,0,0,0,0,0
36063,24.64,,29.40036698,0.485570616,12.06,,
36065,9.68,5.325874223,1.926840674,0.49794759,7.86,795000,0
36067,4.78,4.137376806,1.967130595,0.556360168,2.92,59000,
36069,67.04,22.94046266,13.36749042,0.625999191,20.59,250000,249.2439856
36071,14.6,14.3663649,3.069963267,0.077081329,14.41,239000,175.8251689
36073,447.05,185.5322162,132.9242388,1.604909134,30.59,155000,
36075,30.57,,4.372385626,0.716379566,7.2,,0
36077,3.13,3.071035791,1.334533878,1.913367849,18.83,424000,165.6108306
36079,0.99,0.989779017,1.696764029,0,1.77,,0
36081,,,,,,,0
36083,8.54,8.416294255,1.558334514,0.585985292,5.84,83000,194.8304506
36085,0,0,0,0,0,0,
36087,,,,,,0,
36089,5.21,4.954650802,1.094950453,0.556599814,9.21,62000,155.4829644
36091,1.27,1.253127037,2.47388548,0.319061866,11.06,268000,8.674783477
36093,3.13,,0.146385606,0.199616736,0.88,,0
36095,27.91,27.08881373,5.449079293,2.975072028,66.4,69000,
36097,5.17,,102.2565132,3.117898853,41.96,21000,0
36099,17.35,,68.47356751,0.525148792,15.62,18000,329.2099428
36101,54.55,18.15824951,21.3107954,1.379238826,5.84,188000,0
36103,4.44,4.275890171,2.090979089,0.107823344,5.99,798000,77.21805188
36105,1.98,1.871654254,0.327212282,0.143973404,8.17,170000,
36107,4.13,,0.119042895,0.575373993,15.23,86000,378.5564065
36109,13.11,,2.310457809,0.478025754,9.29,165000,220.8578571
36111,17.05,16.8401917,39.36539415,1.64711067,15.25,175000,254.9661213
36113,0.14,,,,0.67,,0
36115,16.77,,5.001837736,1.566070601,44.21,,1263.723093
36117,52.65,46.21486086,253.0345574,1.201804892,21.26,,217.4174305
36119,0.14,0.137338983,0.185935854,0.001056454,1.15,,0
36121,265.46,8.460600846,1.935900194,0.645300065,12.55,,0
36123,131.25,30.85388221,265.4982678,7.336458121,43.72,5727000,2585.041777
37001,1.67,1.643374026,0.379771309,0.158813456,2.99,24000,
37003,6.89,6.87020803,7.584709665,0.027480832,8.84,,
37005,88.74,,1.733102253,0.45607954,8.83,97000,0
37007,3.13,3.135667222,9.287925697,,0.87,25000,
37009,6.87,6.788306847,3.649205415,0.902491662,14.4,3000,
37011,4.54,,,0.504738938,4.6,,0
37013,10.01,,1.548426493,0.087235295,,,
37015,93.11,48.09619238,0,,,,0
37017,5.15,4.888613861,7.08539604,,3.01,,0
37019,10.14,10.06778709,0.260719586,0.150415146,1.4,,
37021,3.16,2.967071241,0.758300525,0.114626824,6.33,1211000,55.09141489
37023,1.46,1.249620048,0.878111385,0.022515677,1.25,57000,
37025,0.53,0.528450289,0.405554873,0.036868625,0.55,106000,0
37027,0.98,0.932494928,0.31503207,0.025202566,1.52,82000,
37029,331.99,,,,0,10000,0
37031,9.45,,0.584204377,0.347364765,13.27,5000,672.3718698
37033,10,9.684500495,0.989971162,0.559548917,16.61,56000,
37035,0.95,0.945143122,0.128590901,0.186456806,0.8,,0
37037,4.56,4.463194931,0.358358717,0.521249043,10.59,,358.3587171
37039,5.14,5.130720187,0.679065907,0.30180707,1.93,0,
37041,256.58,189.2387027,,0.474962682,4.78,,0
37043,0.78,0.787866851,0.492416782,,0.49,0,0
37045,6.83,,2.990631389,0.549299643,3.96,,138.7490209
37047,48.29,42.38339475,1.981224656,2.444127613,2.67,,
37049,0.71,0.683434986,0.020710151,0.538463928,0.58,,0
37051,8.04,4.997991734,0.204065767,0.074500201,0.57,,
37053,18.32,,2.806988144,0.502744145,10.18,,0
37055,0,0,0,0,0,0,0
37057,3.43,3.03123518,0.775432255,0.147396214,1.57,,
37059,1.02,1.011920922,1.826393859,0.197447985,2.68,,
37061,56.41,47.73634263,2.348628058,3.704340188,10.59,,0
37063,0.32,,0.074276779,0.062548866,0.72,,
37065,89.86,49.59782962,0.210160295,,4.37,92000,0
37067,0.82,0.781699046,0.212668123,0.135072997,0.47,418000,20.69203357
37069,8.76,2.202450663,0.943907427,0.209757206,7.38,,
37071,0.69,,0.261904291,0.138364531,0.73,56000,0
37073,,,,0,,,0
37075,1.28,1.263423879,1.516108654,,8.68,,0
37077,7.89,7.590301479,0.871018203,0.42662116,5.42,11000,
37079,108.07,,,,34.25,,0
37081,0.82,,0.227994253,0.253804923,1.66,119000,
37083,19.34,,0.28997064,0.10873899,1.36,40000,0
37085,14.73,13.36021951,0.506417693,0.368303777,3.45,78000,331.3444929
37087,7.66,6.758306718,1.358719627,0.176457094,3.63,,
37089,18.09,,56.81863349,0.437219285,5.89,52000,53.65873047
37091,36.57,14.64902483,,,,,0
37093,1.71,1.702409382,1.418674485,,3.8,,0
37095,1241.18,975.5487101,,,5.56,601000,0
37097,1.87,1.809273517,0.79898575,0.158476512,3.42,,
37099,5.98,5.789228194,0.054874201,,1.08,439000,932.8614152
37101,64.96,51.18662214,1.006908155,0.210303602,2.19,44000,34.28585995
37103,,,4.286711195,,,,
37105,2.53,,0.36309565,0.605159416,1.63,0,
37107,18.95,14.68485801,2.841661225,,2.13,,0
37109,6.54,6.535050386,2.237842884,0.411872923,3.06,,
37111,2.07,1.949854334,1.307549377,0.183515702,1.36,,0
37113,4.91,4.711641426,1.193207894,0.520116261,5.12,,0
37115,9.91,9.188815334,3.853374173,1.33386029,17.26,,686.6910384
37117,,,,,1.15,,0
37119,0.2,,0,0.004621216,0.26,,0
37121,3.49,2.676352514,4.524310202,0.254890716,1.78,,0
37123,7.8,7.755607341,9.394115934,0.764637343,16.51,196000,0
37125,2.59,,2.514668902,0.188895317,2.35,10000,0
37127,114.55,70.62825989,0.214642941,0.343428706,5.84,113000,1763.291764
37129,0.13,0.126266612,,,0.06,,0
37131,3.85,3.865294487,0,,2.99,,0
37133,0.92,,0.256703318,0.128351659,0.65,,0
37135,0.64,0.593286245,0.61733839,0.14431287,5.49,,148.3215611
37137,,,7.081924996,,2.32,,0
37139,147.12,62.66382499,,,1.52,,0
37141,10.98,10.72024779,1.428025503,39.84392285,33.09,,86.88831232
37143,45.31,45.4764583,,0.803470995,8.89,,0
37145,2.17,1.930398413,1.44779881,0.160866534,5.23,3000,
37147,4.97,2.84591319,0.328627389,0.144596051,3.34,31000,
37149,1.32,,21.26659003,0.574772704,1.48,,
37151,1.48,1.464275973,0.523981108,0.057422587,1.43,143000,
37153,13.61,13.53939922,1.262516326,0.391815411,1.05,,
37155,11.56,6.401527602,0.485201359,0.195645709,3.93,30000,
37157,2.07,1.629637677,1.542723668,0.575805313,3.12,8000,7.604975827
37159,7.73,,0.320379796,0.385912027,3.98,,0
37161,2.96,2.63061978,0.554648749,0.190165285,4.77,14000,
37163,236.26,211.9694424,1.72758107,4.960852062,4.17,,
37165,2.06,2.058912345,2.415790485,0.247069481,0.52,,
37167,0.25,0.25345116,1.841745096,0.101380464,3.82,,
37169,4.62,4.127653103,2.042102062,0.52138776,6.7,,300.232452
37171,3.8,,14.04486593,1.025982309,5.82,326000,174.694285
37173,3.73,3.746721619,0.299737729,0.524541027,,,0
37175,8.68,8.61205688,0.267040523,0.333800654,8.41,96000,115.3615061
37177,597.54,37.50901659,7.213272421,0,5.79,,0
37179,,,0.075889397,0.027103356,0.59,,
37181,2.26,2.095459837,,0.093131548,0.91,,0
37183,1.61,1.540133647,0.075744278,0.069732827,0.58,75000,11.30152715
37185,6.39,5.995695398,,,3.45,,0
37187,269.7,209.4305912,1.24291152,3.418006681,4.43,0,0
37189,1.75,1.614929123,1.121478557,0.112147856,1.98,10000,
37191,28.55,25.05736981,0.67961165,0.017652251,1.98,,0
37193,0.31,0.300021001,6.630464132,0.0900063,4.66,275000,0
37195,62.25,43.7080734,0.234919475,,9.36,,0
37197,2.76,,5.41492171,0.240070421,,451000,
37199,6.96,3.152345236,1.250067938,0.2717539,9.3,,758.7368879
38001,0,0,0,0,7.06,37000,0
38003,,,0,0,3.9,,0
38005,,,,,5.33,16000,0
38007,0,0,,,0,,0
38009,0,0,0,,1.25,0,0
38011,0,0,0,0,20.73,,0
38013,0,0,0,0,3.78,,0
38015,0.96,0.958822462,,,1.85,,0
38017,,,0.152486621,,,,0
38019,1.54,1.563314226,0,0,13.86,,0
38021,,0,,0,3.17,,
38023,0,0,0,4.479840717,,,0
38025,0,0,0,0,32.8,26000,0
38027,,,0,0,0,,0
38029,,,0,,23.61,,0
38031,,0,,,5.75,,
38033,,,0,0,,,0
38035,205.87,55.99116009,0,0.045410511,2.26,,0
38037,0,0,0,0,44.03,,0
38039,0,0,0,0,8.33,,0
38041,0,0,0,,,187000,0
38043,3515.52,,,,75.43,,0
38045,0,0,0,0,23.38,,0
38047,,,0,0,9.69,,0
38049,,0.575373993,0,1.150747986,3.45,99000,0
38051,0,0,0,0,,,0
38053,,,0,0,,103000,
38055,,1.078877967,,,3.49,,0
38057,0,0,0,0,8.05,,0
38059,0,0,0,0,8.04,,0
38061,0,0,0,0,5.27,252000,0
38063,0,0,0,0,,,0
38065,,,0,,40.7,,
38067,2367.93,,,0,,,0
38069,,,0,0.488400488,0.49,,0
38071,,,0.712821884,0,4.74,21000,0
38073,,1.044386423,,0,4.91,0,0
38075,0,0,0,0,8.26,,0
38077,,,0.121204775,0,6.73,,0
38079,,,0,,3.16,,0
38081,,,0,0,2.2,0,0
38083,14.44,14.50381679,,,12.16,100000,0
38085,0,0,0,0,1.67,,0
38087,0,0,0,0,,,0
38089,,,0,0,1.34,21000,0
38091,0,0,0,0,,0,0
38093,,,0,,3.42,9000,0
38095,,,,0,0,19000,0
38097,317.01,,0.247800768,,2.87,0,
38099,2891.9,,0,0,2.9,,
38101,0.39,0.392212793,0.106967125,,1.54,,0
38103,3.75,3.793266951,0,,26.75,,0
38105,,,,,3.48,,0
39001,1.49,,1.886255249,0.21353833,5.41,,0
39003,,,0.143000143,,8.45,,0
39005,6.56,6.495165116,1.915708812,1.204159825,8.24,,76.62835249
39007,4.04,,10.49309665,0.207100592,10.79,73000,
39009,1.5,,0.445413041,0.127260869,3.59,39000,248.1586943
39011,0.32,0.322490487,0.343989852,,1.27,,0
39013,1.55,,1.388706164,0.175415516,5.23,,
39015,1.96,,1.118466104,0.136955033,5.93,45000,107.7379594
39017,0.44,0.393727172,0.178713043,0.033508696,1,25000,
39019,3.54,3.510723348,7.890437624,0.382356008,17.55,28000,127.5678682
39021,,,1.995503802,1.439793882,16.62,,
39023,2.65,2.396798562,0.699066247,0.064199961,3.19,248000,0
39025,1.03,0.933129179,0.278392131,0.159817705,2.36,,20.82785571
39027,1.77,,1.070016283,0.465224471,9.45,,
39029,2.52,2.50953716,3.631015305,0.468814634,10.89,108000,
39031,6.37,,2.620906558,,12.69,129000,238.3645543
39033,4.99,4.983351077,0.158561171,0,3.02,,0
39035,0.09,0.095083488,,0.018552876,0.16,,
39037,12.78,,1.87746657,0.172420399,,15000,
39039,0.13,0.129971406,0.103977125,0,3.5,,
39041,1.09,1.039216418,0.286251229,0.037337117,2.26,,53.21783719
39043,9.53,7.496930136,6.760162864,0.232663349,13.18,202000,0
39045,2.03,1.939974086,2.138219614,0.134523751,2.21,,
39047,0.74,0.74278438,,0,2.83,0,0
39049,0.31,,0.022274553,0.039203213,0.56,56000,31.3982093
39051,33.43,5.581986905,2.473032173,0.235526874,5.41,0,0
39053,3.89,,0.712689106,0.323949593,5.48,43000,
39055,6.04,5.772343653,1.88339255,0.397039511,20.32,,164.1096643
39057,4.28,3.481403138,0.661025912,0.182569061,3.11,51000,62.70932487
39059,2.2,1.857171157,1.114302694,0.297147385,3.76,13000,
39061,0.3,,0.154218579,0.00467329,0.58,10000,59.23395426
39063,1.13,1.130125928,0.457431923,0.02690776,3.42,,
39065,,,0.566572238,0.251809884,3.61,,0
39067,0.71,0.71142155,5.885396456,0.129349373,2.45,,0
39069,122.17,41.08500346,1.96959226,,6.95,8000,0
39071,3.83,3.818403298,1.007308846,0.421664168,,9000,1257.660232
39073,1.24,,4.691434682,0.551933492,11.65,,10.34875298
39075,9.72,9.243351804,3.798969197,3.04885426,14.54,,501.367145
39077,67.89,66.84879479,0.64966434,0.39979344,3.08,,0
39079,3.94,,1.441354874,,6.35,14000,
39081,0.61,0.612691466,0.204230489,,1.48,,0
39083,2.92,2.815133888,3.44260349,0.23742093,9.61,37000,117.0146014
39085,0.82,,1.61625983,0.119407059,3.36,,172.2873275
39087,3.31,3.139042034,0.86044807,0.031868447,2.2,,
39089,1.63,,2.960618667,0.140374161,7.76,215000,0
39091,5.25,,0.558863358,0.47288438,21.69,,498.6780732
39093,3.25,3.208217261,1.884662609,0.369671125,6.74,,
39095,5.11,,0.507875281,0.055716276,2.41,,
39097,2.47,2.46990552,0.095918661,,3.14,,0
39099,3.86,3.829428452,0.784991299,0.174442511,9.26,,0
39101,0.81,,,,6.13,,
39103,5.1,4.885399131,0.977079826,0.258985014,7.11,186000,336.2449527
39105,43.5,41.7412566,3.056368161,0.436624023,20.94,,303.453696
39107,2.52,,0.490087971,,4.49,,
39109,5.71,5.676358413,0.326910694,,14.78,,0
39111,2.39,,0.913691313,0.140567894,4.21,,0
39113,0.32,0.315912905,0.079907382,0.009291556,0.65,240000,0
39115,2.4,,5.923680948,0.619920099,7.6,,0
39117,4.47,4.272887375,1.78999336,0.259837746,8.85,,
39119,3.38,,2.124662519,0.058692335,4.83,,
39121,,,1.677383282,,5.5,,0
39123,34.38,11.82153607,7.233712011,0.242742014,11.49,,0
39125,4.96,4.950753036,0.885924227,0,8.97,,0
39127,1.12,0.94415198,0.343327993,0.228885328,3.79,,0
39129,5.76,5.509286557,0.331662736,0.386939858,5.26,,0
39131,6.99,6.591438295,0.967221924,0.859752821,10.11,,770.1952355
39133,5.69,5.535031684,0.994125042,0.699094384,9.07,24000,
39135,5.07,4.753787424,2.160812465,0.288108329,12.39,113000,225.8769297
39137,55.38,,,,4.82,0,0
39139,2.41,,1.126635407,0.238021565,6.97,,
39141,1.6,,0.763891633,0.197558181,6.17,,70.06730149
39143,42.44,19.4945254,6.306083807,0.395159299,10.36,,
39145,2.69,2.656407438,1.596461613,0.091600256,3.47,6000,
39147,19.93,,0.246743862,,5.05,,281.9929854
39149,0.35,0.349147669,0.390223865,0.205380982,2.85,10000,0
39151,3.15,3.130405478,0.729287063,0.171132343,4.01,,
39153,1.49,1.476196334,0.255213048,0.047737692,1.67,,0
39155,1.58,1.449037492,0.717484583,0.642453516,3.85,,19.69565523
39157,2.13,,1.073302156,0.273801571,4.14,11000,
39159,2.46,2.451853559,1.571701,0.56581236,6.3,,
39161,0.42,0.415325511,1.522860208,0.069220919,4.26,,0
39163,1.94,1.945816495,0.598712768,0.299356384,6.95,,0
39165,1.28,,0.710627558,0.093116714,1.96,,0
39167,15.17,15.05337847,1.822679339,0.602135139,9.76,146000,
39169,12.31,6.751767064,3.112142631,0.580229982,12.27,,505.9605444
39171,42.01,41.9688038,,,3.5,,0
39173,9.53,2.670995706,,0.223915808,2.68,,0
39175,,0.933831377,,,5.84,,0
40001,2.11,2.096818306,3.418725499,1.276324186,15.1,,0
40003,,,36.25919943,0,20.45,10000,0
40005,2.35,2.352452778,277.0359095,0.830277451,14.85,20000,0
40007,,,0,0,9,,0
40009,,0.04810699,1.443209698,0,4.52,89000,0
40011,,,0.396605061,0,7.94,,0
40013,1.43,,163.044029,0.101332523,3.08,,136.7989056
40015,64.78,,2.001474771,,7.28,55000,0
40017,0.33,,1.16404356,0.009620195,2.72,,
40019,0.44,,170.3428003,0,1.85,205000,0
40021,0.62,0.621324753,27.36047931,0.732275602,4.24,,0
40023,2.33,,156.512465,,2.73,28000,0
40025,0,0,,0,13.69,,0
40027,0.29,,3.077496969,0.033911812,0.71,,0
40029,,,978.5992218,0,5.97,,0
40031,0.35,0.349335825,1.414810092,0.078600561,0.75,122000,0
40033,6.05,,55.44212345,0,2.07,0,0
40035,,,171.115222,0.462473573,24.95,56000,0
40037,0.93,,29.38911891,0.319604852,4.93,73000,0
40039,,1.430504543,3.827566209,,2.81,,0
40041,17.28,,4.541976253,0.296215843,5.11,0,
40043,0.69,0.686813187,,0,6.47,44000,0
40045,,,,0,19.27,81000,
40047,0.14,0.139290316,2.211233764,0,0.75,34000,
40049,3.03,,405.6290168,,13.25,46000,13.29689001
40051,3.59,,4.937733005,,7.24,29000,385.4604585
40053,,,,0,3.34,,0
40055,,,20.67895916,,,15000,0
40057,,,,0,,28000,0
40059,,,,0,2.16,46000,0
